Sponsor Seniority (Years),Sponsor Party Majority (1/0),Is Committee Chair (1/0),Majority Party in House (1/0),Margin of Majority (Seats),Pre-committed Cosponsors,Proportion of Majority Cosponsors,Historical Passage Rate (%),Sponsor's Past Success Rate (%),Majority Party Approval Rating (%),Passed
5,1,1,0,24,9,0.26116243251086024,15.636214164487505,60.3792757286118,34.37423612437915,0
19,0,0,1,42,38,0.6949531193430477,75.1798163586933,29.892615009833325,45.891651717836226,1
14,0,1,1,4,27,0.5673909441560734,56.826861626876834,41.08163955674278,43.473908057886106,0
26,0,1,1,3,48,0.7962436094563872,27.46658697879054,21.769979885723245,52.779295525463674,0
4,0,0,1,34,35,0.7350251861898234,47.44349141471741,96.60214591302085,64.44454080245703,0
25,1,1,1,49,12,0.6101079220362347,33.37765970697978,13.063438155735973,33.13352871048026,0
25,1,0,0,23,95,0.488177675310814,57.931340278846086,37.18367845664194,32.902991921788434,1
18,0,0,0,23,35,0.1331821256675234,88.90006108146659,2.583897222001119,64.01270832630397,0
8,1,0,1,45,25,0.26133301788538377,56.9304984412202,22.17794919335464,38.5140034415343,1
39,0,1,1,5,85,0.41909947291708527,63.17224183265841,78.04711383801549,56.750130177992546,0
14,1,0,1,31,3,0.5992992870063887,51.874784711470944,20.117523228887947,51.715125294432205,0
32,0,1,1,41,94,0.5137078552153048,5.116550644547591,8.00634025289656,63.315743795489176,1
38,1,0,1,6,81,0.2881845259595295,23.285855687609423,47.44531798445233,35.003556393456144,0
33,0,0,0,37,63,0.006464357789710551,49.20017294320827,0.9969234734518495,35.191318628904455,0
23,0,0,0,10,37,0.49623922190081393,31.023528374470477,8.476615442633317,52.272734411132305,1
15,1,1,0,40,87,0.2856259885622431,18.176359776119423,80.76258695629751,67.85514613433483,1
33,0,1,0,7,86,0.7346083007105351,50.41328419184383,77.14733448596064,46.59991033483017,1
25,1,1,1,39,21,0.02394626527048349,32.28097934478503,91.5138820404896,43.077684010187795,0
17,1,0,0,38,1,0.5848278113057909,25.810764317341473,85.45154359107495,54.26757292791543,0
33,0,0,1,21,30,0.9414742375060654,46.39854174403808,68.3175563239818,67.21794402180124,1
2,1,1,1,20,10,0.1744092671114995,13.328425808217315,5.233285730066283,63.47711331378495,1
14,1,1,1,3,91,0.47164949075059537,92.77457330754073,78.28486179866574,69.8193444293288,0
39,1,1,0,22,45,0.09142199181713817,86.7702097919239,84.55108108405605,30.902743328095085,0
6,1,1,1,47,95,0.6256819122613526,70.76205857405353,79.90821457719545,34.51432578851049,1
6,1,1,0,4,61,0.5505316805962256,10.621382758845622,50.847903530802604,54.378710534664876,1
3,0,1,0,28,68,0.40736552421283234,77.5877254469693,23.290183864948165,62.82305757335399,1
7,1,0,1,12,63,0.5213770214737412,80.7957328109019,84.53299756887267,41.40977369227066,1
8,1,1,1,38,9,0.8965746584690102,76.77646177143377,72.71628097401384,39.56844352136875,0
15,1,0,1,36,39,0.19629430231106704,11.396588711924116,98.07611743888516,61.479031975248034,0
29,1,0,0,47,23,0.022564511705347234,64.39079570677647,15.569259775593292,32.25527415412926,0
33,1,1,1,41,98,0.861664884699101,83.43247957493986,22.566458305205504,44.775305903303405,0
30,0,1,0,5,43,0.5771170823879065,57.73534012196677,21.17981498815027,50.232368903693185,1
39,1,0,1,13,59,0.8906584554618424,64.6407375228089,79.25397676213368,52.41394697401294,0
27,0,1,1,23,61,0.5969452234131726,45.83634794263062,18.690729645011817,59.144606271711076,1
36,0,1,0,30,86,0.8101610899597025,52.87073198840526,6.665982982330609,44.19382893722633,0
29,0,0,0,37,16,0.42967336335514794,3.4376858351725215,99.85608065856286,54.50737378698429,0
38,0,0,0,25,64,0.7498599312882688,63.89630219732846,2.4817211445149145,53.415016911638254,0
33,1,0,0,48,94,0.913041466889856,8.14472128911592,83.52440601588657,51.90464402614988,1
37,0,1,0,27,94,0.5721229637222063,43.50145943402234,36.53668415506528,55.61933172568849,0
27,0,0,0,14,56,0.18078515056237954,29.265509766740784,84.16154597578152,40.377966842723055,1
33,1,1,1,48,54,0.26879761503019817,54.54279502117131,55.4620491211145,33.38595014338516,1
4,1,0,1,47,52,0.19864457689740578,13.341633552320708,90.16312294863602,34.77086688158974,0
22,1,0,0,36,55,0.24685702759573291,69.16434019733182,92.61929864146266,38.983295306156045,1
2,0,0,1,39,97,0.3064154493510364,79.50115369284704,0.9098181280775997,50.00791742091141,0
10,1,1,0,16,8,0.5551337867531885,16.33544497431565,7.541217599278827,63.61771002184081,1
5,1,1,1,22,21,0.5879916294638328,10.431308735188216,25.035872957085548,58.05173368353536,0
10,0,0,1,21,12,0.4264997472418611,14.551548278735915,66.93154163635016,61.561624168081885,1
33,1,0,0,21,88,0.6154207798208354,87.71275618985017,88.8272196511506,44.03902495704365,1
38,1,0,0,8,47,0.08157492561136592,52.81892617563562,45.994195129396275,46.18614966594201,0
13,1,1,0,49,17,0.08778823705815997,46.72609960075026,60.697311627426544,45.74727543962452,0
31,1,0,1,16,75,0.17182946035765845,10.671181910235427,18.849985279556115,37.67492737618006,0
36,0,1,0,31,39,0.5180774980403448,64.95560067569618,80.49668338816853,32.44866632574288,0
24,1,0,1,42,16,0.21399467869831357,86.799959189509,96.73281113534698,53.63664371308907,1
15,1,0,0,10,14,0.28328440349257733,82.8185869323453,26.85989329145975,69.56866733682344,1
29,0,0,1,32,14,0.40031283617299407,62.60547089808013,49.48259516005463,36.673188198010514,1
8,1,0,1,34,78,0.8118661240103798,7.527871665167362,8.61161105063738,31.86739279597095,1
5,0,0,0,9,62,0.013862135912860118,11.239702717601297,55.91366564629684,61.181267272957314,0
29,1,0,1,17,38,0.6493788202366224,4.930898710982468,50.27834418466806,40.10344026738897,1
4,0,1,1,11,12,0.6688765310406853,25.74792164924693,14.44364841550776,63.18575221411714,0
12,0,0,0,32,80,0.7986557803566365,13.566146716037775,44.2066213118075,58.15746668138061,1
2,0,1,1,10,31,0.9327529390603132,26.004804025243388,33.410465208656326,67.82694148203218,0
27,0,0,0,22,8,0.020137848949289827,38.50580557189617,52.18308753051893,46.35708943026688,0
31,1,0,0,17,39,0.15378370551321618,94.29827840711357,58.565433542879916,56.47879357802537,0
36,0,1,0,4,19,0.886171294055993,61.03760597816921,0.8495578607209509,48.59419123253083,0
36,1,0,0,48,89,0.45851856218701537,83.49737856829623,76.10059829495553,55.22354789234174,0
26,0,1,1,47,90,0.5645906389334635,71.03515007123322,71.30142918617408,47.983956240309496,1
27,0,1,1,25,84,0.6630272037231474,11.250313052663174,36.62863862065222,37.545289856962995,0
5,0,0,1,21,81,0.6790666044956374,73.59204063739489,5.2935935568818255,50.315896640135236,1
20,1,1,0,37,76,0.9317404033165082,27.509888155912442,75.49325397850504,51.143368057497696,1
11,0,1,1,38,79,0.9969494174116696,63.91078469947063,95.51751604781325,62.42415393040644,0
10,1,0,1,49,72,0.7201574609309402,34.09619736429885,24.015159602201418,59.42082823174324,1
38,1,1,0,1,62,0.2872212092051508,99.76722632646592,32.35246137370379,56.55166495765776,1
6,1,0,0,25,75,0.8797524022943436,26.355147949677782,18.381288948181496,34.535483822102904,1
8,1,0,1,36,43,0.04922091454076161,27.913047077426967,57.693612334483966,58.8246516265486,0
23,1,0,0,17,37,0.2310808528744962,93.06722555623983,15.484139464745494,50.01220625418059,0
26,1,0,0,41,82,0.8973857174637149,2.464440463632267,35.619394346137945,65.76398144424637,0
12,1,1,0,24,59,0.25619151443935495,69.66889878731969,69.70130139342629,66.79483736522171,0
26,1,0,0,2,70,0.22065105962174847,72.53263907358782,56.01159830093484,32.20626362407142,1
13,1,0,1,40,98,0.13812529314024724,83.63785774103994,38.64625643279352,62.82566241417915,1
18,0,1,0,15,47,0.8591117576469165,97.44393106384753,42.02496018075419,31.507895616906826,1
25,0,0,0,32,17,0.5000582591910867,97.56019191566524,56.21108826232295,44.68678502780091,1
33,0,0,0,39,15,0.6748932030541548,6.527675756646389,0.5864727887161303,51.69199902484316,1
12,0,1,0,6,54,0.23906638407502967,82.18393227529025,7.8509868453609855,35.9240319450851,1
36,0,1,0,1,38,0.7580404210112165,64.63099336573814,88.12580677630116,59.852552502763075,0
4,1,1,0,47,67,0.7600055449620985,64.73421343730912,7.787898909129076,30.334188166885543,1
5,1,1,0,23,58,0.31259802490830013,12.83499266146948,70.68035962105051,36.743961937361476,1
37,1,1,0,39,88,0.41068263301028285,65.01871664456533,92.00381641090526,53.23187319413903,1
8,1,1,1,17,95,0.20969027743020086,98.24825806012478,27.06836043017311,58.5755024814917,0
28,1,1,0,34,61,0.9765610233229043,91.1818569539447,37.04914370595142,66.66572410775665,1
31,1,0,1,41,12,0.6456025770584116,43.91306608048505,56.892140584471626,58.21986607738495,1
9,1,1,0,29,80,0.9345438807155155,3.994797328609434,88.17089696385847,56.87117081019464,0
29,0,1,0,9,5,0.30338554362913317,36.229349000020484,94.19055872604201,45.77364585402657,1
14,0,1,0,13,82,0.7818909129968897,82.63903116005552,73.9563248111268,30.051377021072057,0
22,0,0,0,6,76,0.765858643884742,70.1499101465166,8.661976085469403,34.80637034942488,0
11,0,0,1,6,59,0.6916556518665415,45.93436555939564,66.91541555348508,51.38218179024157,1
23,1,1,0,20,89,0.9656389752668004,5.510153515883109,41.03037218726621,57.00519543377679,1
1,1,1,0,3,13,0.39355533610631555,42.68947278233026,47.07009994910616,46.6979313558585,0
37,1,1,1,17,94,0.1307173235897573,46.90249397178835,4.914839034517704,59.22716046113561,1
21,0,0,1,49,53,0.6717088592440608,92.85555328941359,19.106213934635818,50.87449181328715,1
26,1,0,0,12,3,0.7293098004772062,64.10861035821594,79.05136075336478,32.96704782377249,0
36,1,1,1,48,38,0.5750605734588147,31.16529166546489,45.395883304785976,37.68065003871796,0
23,1,0,1,47,71,0.20681789313339627,52.53182644507214,30.166224163114887,63.599928929757716,1
1,0,1,1,45,24,0.5044559416693554,6.605530782216007,38.401907396495815,58.99650986497758,0
15,1,0,0,1,76,0.3121897365691294,97.25682356497369,85.43995133256801,65.7904794804998,1
21,0,0,0,17,31,0.42746652816668906,36.0059901930726,74.8999017404957,34.70228996483746,1
9,0,1,0,3,58,0.6452185758446639,47.78673549131358,27.231539718108277,69.60890138460296,1
9,0,1,1,26,62,0.7452147426908345,35.52839742369226,11.750184021237331,38.37626855799734,1
10,0,1,0,15,37,0.23222469090134312,68.25117301162001,25.19982216440717,30.47119505146568,0
26,1,1,1,36,91,0.40532536064695335,66.2232158329593,92.07564510547337,69.89691756214216,1
35,0,0,0,32,52,0.2691615709916292,71.53223105291356,58.15888378497554,41.242955417804524,0
25,0,0,0,32,93,0.19863161386186912,26.814322961192083,53.34802087447829,56.7207781005024,1
26,1,0,1,4,66,0.7833872199958384,31.566848116406597,59.63935996924615,37.067292567052206,1
11,1,1,0,18,27,0.9092526944369924,12.525123109620795,36.60282657465152,53.209141287965664,0
38,0,0,1,49,2,0.3702321856845767,65.55099718461126,80.71070203195127,66.16139945818237,1
2,1,1,1,19,97,0.7512789243737669,3.979712733565255,52.32862493002498,42.80724669713754,0
7,0,0,0,43,79,0.8969952893644111,59.768233552345905,11.674790276879554,56.81015904177437,0
18,0,1,1,35,21,0.8461242105302316,86.96958848516338,12.906512482906296,37.51614355193666,1
27,0,1,0,40,95,0.1828133885392259,89.08321482896335,53.685914650261836,54.99181594874901,1
